INFO 2020-10-07 08:33:28,030 basehttp 154 "GET /meiduo_admin/statistical/day_active/ HTTP/1.1" 200 31
WARNING 2020-10-07 08:33:28,076 log 228 Not Found: /meiduo_admin/statistical/total_count/
WARNING 2020-10-07 08:33:28,088 basehttp 154 "GET /meiduo_admin/statistical/total_count/ HTTP/1.1" 404 10397
WARNING 2020-10-07 08:33:28,103 log 228 Not Found: /meiduo_admin/statistical/day_increment/
WARNING 2020-10-07 08:33:28,110 basehttp 154 "GET /meiduo_admin/statistical/day_increment/ HTTP/1.1" 404 10403
INFO 2020-10-07 08:33:28,173 basehttp 154 "GET /meiduo_admin/statistical/day_orders/ HTTP/1.1" 200 31
INFO 2020-10-07 08:33:28,238 basehttp 154 "GET /meiduo_admin/statistical/day_active/ HTTP/1.1" 200 31
WARNING 2020-10-07 08:33:28,320 log 228 Not Found: /meiduo_admin/statistical/goods_day_views/
WARNING 2020-10-07 08:33:28,354 basehttp 154 "GET /meiduo_admin/statistical/goods_day_views/ HTTP/1.1" 404 10409
INFO 2020-10-07 08:33:28,392 basehttp 154 "GET /meiduo_admin/statistical/day_orders/ HTTP/1.1" 200 31
INFO 2020-10-07 08:33:28,613 basehttp 154 "GET /meiduo_admin/statistical/month_increment/ HTTP/1.1" 200 961
INFO 2020-10-07 08:49:36,124 basehttp 154 "OPTIONS /meiduo_admin/users/?page=1&pagesize=10&keyword= HTTP/1.1" 200 0
INFO 2020-10-07 08:49:36,495 basehttp 154 "GET /meiduo_admin/users/?page=1&pagesize=10&keyword= HTTP/1.1" 200 197
INFO 2020-10-07 08:49:41,118 basehttp 154 "OPTIONS /meiduo_admin/statistical/total_count/ HTTP/1.1" 200 0
INFO 2020-10-07 08:49:41,139 basehttp 154 "OPTIONS /meiduo_admin/statistical/day_increment/ HTTP/1.1" 200 0
INFO 2020-10-07 08:49:41,171 basehttp 154 "OPTIONS /meiduo_admin/statistical/day_orders/ HTTP/1.1" 200 0
INFO 2020-10-07 08:49:41,177 basehttp 154 "OPTIONS /meiduo_admin/statistical/goods_day_views/ HTTP/1.1" 200 0
INFO 2020-10-07 08:49:41,213 basehttp 154 "OPTIONS /meiduo_admin/statistical/day_active/ HTTP/1.1" 200 0
INFO 2020-10-07 08:49:41,235 basehttp 154 "OPTIONS /meiduo_admin/statistical/month_increment/ HTTP/1.1" 200 0
INFO 2020-10-07 08:49:41,245 basehttp 154 "OPTIONS /meiduo_admin/statistical/day_active/ HTTP/1.1" 200 0
INFO 2020-10-07 08:49:41,268 basehttp 154 "OPTIONS /meiduo_admin/statistical/day_orders/ HTTP/1.1" 200 0
WARNING 2020-10-07 08:49:41,301 log 228 Not Found: /meiduo_admin/statistical/goods_day_views/
WARNING 2020-10-07 08:49:41,311 log 228 Not Found: /meiduo_admin/statistical/total_count/
WARNING 2020-10-07 08:49:41,349 basehttp 154 "GET /meiduo_admin/statistical/total_count/ HTTP/1.1" 404 10397
INFO 2020-10-07 08:49:41,356 basehttp 154 "GET /meiduo_admin/statistical/day_active/ HTTP/1.1" 200 31
WARNING 2020-10-07 08:49:41,348 basehttp 154 "GET /meiduo_admin/statistical/goods_day_views/ HTTP/1.1" 404 10409
WARNING 2020-10-07 08:49:41,316 log 228 Not Found: /meiduo_admin/statistical/day_increment/
